time_step,coal_actual,coal_pred,nat_gas_actual,nat_gas_pred,nuclear_actual,nuclear_pred,oil_actual,oil_pred,hydro_actual,hydro_pred,solar_actual,solar_pred,wind_actual,wind_pred,other_actual,other_pred,timestep_type
0,0.24277064204216003,,-1.5864264965057373,,1.5523191690444946,,-0.10710521042346954,,0.9128909111022949,,-0.6580605506896973,,1.3250350952148438,,-1.0868945121765137,,context
1,-0.02901737578213215,,-1.7247295379638672,,1.5483357906341553,,-0.11717920750379562,,0.6650062799453735,,-0.6580605506896973,,1.3706640005111694,,-1.097333312034607,,context
2,-0.26928138732910156,,-1.7917920351028442,,1.54523766040802,,-0.11717920750379562,,0.2607981264591217,,-0.6580605506896973,,1.2209444046020508,,-1.0868945121765137,,context
3,-0.41724538803100586,,-2.075575590133667,,1.5518765449523926,,-0.11214221268892288,,0.21315664052963257,,-0.6580605506896973,,1.0474599599838257,,-1.0886343717575073,,context
4,-0.47361940145492554,,-2.2507307529449463,,1.5412544012069702,,-0.11466071009635925,,0.2310221940279007,,-0.6580605506896973,,0.891086220741272,,-1.1077722311019897,,context
5,-0.0808473750948906,,-1.8747094869613647,,1.6032166481018066,,-0.10962370783090591,,0.15360479056835175,,-0.6580605506896973,,0.29078227281570435,,-1.104292631149292,,context
6,-0.522041380405426,,-2.5040900707244873,,1.5399266481399536,,-0.10710521042346954,,0.13499483466148376,,-0.6580605506896973,,0.527957022190094,,-1.1112518310546875,,context
7,-0.5449033975601196,,-2.5644032955169678,,1.5341730117797852,,-0.09451272338628769,,0.1461608111858368,,-0.6580605506896973,,0.38156458735466003,,-1.0938537120819092,,context
8,-0.5583934187889099,,-2.618931770324707,,1.5262064933776855,,-0.08947572857141495,,0.14169442653656006,,-0.6580605506896973,,0.1710066795349121,,-1.0520983934402466,,context
9,-0.5998573899269104,,-2.640036106109619,,1.5288619995117188,,-0.0844387337565422,,0.13648363947868347,,-0.6580605506896973,,0.06453946977853775,,-1.0781954526901245,,context
10,-0.5855153799057007,,-2.612825393676758,,1.5301897525787354,,-0.08192023634910583,,0.13648363947868347,,-0.6580605506896973,,-0.059038542211055756,,-1.0573177337646484,,context
11,-0.5823913812637329,,-2.478593349456787,,1.538598895072937,,-0.08192023634910583,,0.1975242793560028,,-0.6580605506896973,,-0.27720126509666443,,-1.0573177337646484,,context
12,-0.533401370048523,,-2.4564177989959717,,1.5421396493911743,,-0.09199422597885132,,0.22655580937862396,,-0.6580605506896973,,-0.3413667678833008,,-1.0607973337173462,,context
13,-0.5292834043502808,,-2.30397367477417,,1.5478932857513428,,-0.0768832415342331,,0.22730021178722382,,-0.6068241596221924,,-0.39840275049209595,,-1.0416594743728638,,context
14,-0.45672139525413513,,-2.091752052307129,,1.5394840240478516,,-0.43450993299484253,,0.37171345949172974,,-0.5305944085121155,,-0.4074334502220154,,-1.0399197340011597,,context
15,-0.2580633759498596,,-2.061756134033203,,1.5439099073410034,,-0.43954694271087646,,0.3754354417324066,,-0.3593898117542267,,-0.3751130700111389,,-1.059057593345642,,context
16,-0.04364337399601936,,-2.0258679389953613,,1.550106167793274,,-0.444583922624588,,0.2511209547519684,,-0.28191038966178894,,-0.41456297039985657,,-1.0625371932983398,,context
17,-0.05088537558913231,,-2.0056207180023193,,1.5545320510864258,,-0.44206544756889343,,0.25335413217544556,,-0.2344229817390442,,-0.50201815366745,,-1.083414912223816,,context
18,-0.14332738518714905,,-2.0279033184051514,,1.557630181312561,,-0.44206544756889343,,0.23176659643650055,,-0.23942165076732635,,-0.5229313969612122,,-1.083414912223816,,context
19,-0.20467138290405273,,-1.97283935546875,,1.557630181312561,,-0.444583922624588,,0.23399978876113892,,-0.435619592666626,,-0.5552517771720886,,-1.0868945121765137,,context
20,-0.25692737102508545,,-1.9463785886764526,,1.557630181312561,,-0.447102427482605,,0.23399978876113892,,-0.5505890846252441,,-0.6911875605583191,,-1.0868945121765137,,context
21,-0.1430433839559555,,-1.8104324340820312,,1.5655966997146606,,-0.44962093234062195,,0.5354810357093811,,-0.6380658745765686,,-0.8337776064872742,,-1.0799353122711182,,context
22,0.18852663040161133,,-1.4029152393341064,,1.5496635437011719,,-0.4546579122543335,,0.9984966516494751,,-0.6543115377426147,,-0.9122021198272705,,-1.1077722311019897,,context
23,0.37866464257240295,,-1.3871673345565796,,1.5633838176727295,,-0.45969492197036743,,1.5329744815826416,,-0.6543115377426147,,-0.9354918003082275,,-1.1008130311965942,,context
24,0.39414265751838684,,-1.46515691280365,,1.564711570739746,,-0.464731901884079,,1.5783828496932983,,-0.6543115377426147,,-1.0044102668762207,,-1.0625371932983398,,context
25,0.20996864140033722,,-1.484654426574707,,1.5633838176727295,,-0.464731901884079,,1.2054393291473389,,-0.6543115377426147,,-1.1208587884902954,,-1.0747158527374268,,context
26,0.3573646545410156,,-1.3917739391326904,,1.5726782083511353,,-0.45717641711235046,,0.8079307675361633,,-0.6543115377426147,,-1.231603741645813,,-1.0625371932983398,,context
27,0.3136286437511444,,-1.632920265197754,,1.5678097009658813,,-0.4521394371986389,,0.22730021178722382,,-0.6543115377426147,,-1.2624982595443726,,-1.0660167932510376,,context
28,0.08699662983417511,,-2.0825390815734863,,1.564711570739746,,-0.45717641711235046,,0.23027780652046204,,-0.6543115377426147,,-1.2981457710266113,,-1.0799353122711182,,context
29,-0.5356733798980713,,-2.3720004558563232,,1.543467402458191,,-0.10962370783090591,,0.17965872585773468,,-0.6580605506896973,,0.6738740801811218,,-1.106032371520996,,context
30,-0.21887138485908508,,-1.9941579103469849,,1.5824151039123535,,-0.447102427482605,,0.15137159824371338,,-0.6543115377426147,,-1.296244502067566,,-1.0955935716629028,,context
31,-0.2357693910598755,,-2.0100128650665283,,1.5753337144851685,,-0.43954694271087646,,0.14839400351047516,,-0.6543115377426147,,-1.278658390045166,,-1.0799353122711182,,context
32,-0.2591993808746338,,-2.0003714561462402,,1.5802021026611328,,-0.43199142813682556,,0.13201723992824554,,-0.6543115377426147,,-1.2990963459014893,,-1.072975993156433,,context
33,-0.30577537417411804,,-1.95109224319458,,1.568694829940796,,-0.4219174385070801,,0.13350604474544525,,-0.6543115377426147,,-1.2986210584640503,,-1.0747158527374268,,context
34,-0.1764133870601654,,-1.5743210315704346,,1.5779892206192017,,-0.42443594336509705,,0.16477076709270477,,-0.6543115377426147,,-1.3071764707565308,,-1.0573177337646484,,context
35,0.08571863174438477,,-1.1564123630523682,,1.576218843460083,,-0.426954448223114,,0.5399474501609802,,-0.6543115377426147,,-1.3404474258422852,,-1.0625371932983398,,context
36,0.5337286591529846,,-0.8450967073440552,,1.5753337144851685,,-0.42443594336509705,,0.867482602596283,,-0.6543115377426147,,-1.3475768566131592,,-1.050358533859253,,context
37,0.5939366817474365,,-0.8741285800933838,,1.5872834920883179,,-0.41688045859336853,,0.8913033604621887,,-0.5980764627456665,,-1.279133677482605,,-1.083414912223816,,context
38,0.5763286352157593,,-0.8200286626815796,,1.5793169736862183,,-0.4219174385070801,,0.9873306751251221,,-0.5143486857414246,,-1.1569815874099731,,-1.0677566528320312,,context
39,0.6126806735992432,,-0.6846181154251099,,1.5797595977783203,,-0.4370284378528595,,1.2233048677444458,,-0.4143752157688141,,-1.1669628620147705,,-1.0868945121765137,,context
40,0.5851326584815979,,-0.6558005213737488,,1.5824151039123535,,-0.43954694271087646,,0.49453914165496826,,-0.27566203474998474,,-1.001558542251587,,-1.116471290588379,,context
41,0.4995066523551941,,-0.7597152590751648,,1.5797595977783203,,-0.44962093234062195,,0.21836742758750916,,-0.3081534206867218,,-0.6075347661972046,,-1.0886343717575073,,context
42,0.5173986554145813,,-0.7255412340164185,,1.571350336074829,,-0.44962093234062195,,0.22655580937862396,,-0.3806341886520386,,-0.36180466413497925,,-1.1112518310546875,,context
43,0.42254263162612915,,-0.7600366473197937,,1.5753337144851685,,-0.32873302698135376,,0.20794585347175598,,-0.47810831665992737,,-0.1445925384759903,,-1.104292631149292,,context
44,0.312776654958725,,-0.8681293725967407,,1.5753337144851685,,-0.2632520794868469,,0.20645706355571747,,-0.5505890846252441,,0.14724166691303253,,-1.0660167932510376,,context
45,0.40947863459587097,,-0.7405392527580261,,1.5753337144851685,,-0.21791912615299225,,0.7610336542129517,,-0.6530618667602539,,0.18193857371807098,,-1.071236252784729,,context
46,0.5812986493110657,,-0.6564432978630066,,1.5682523250579834,,-0.17762315273284912,,2.774630546569824,,-0.6580605506896973,,0.19857408106327057,,-1.0781954526901245,,context
47,0.6301466822624207,,-0.6312680840492249,,1.5602856874465942,,-0.17762315273284912,,3.1922378540039062,,-0.6580605506896973,,0.29173287749290466,,-1.0694963932037354,,context
48,0.573772668838501,,-0.6868678331375122,,1.5638264417648315,,-0.1448826789855957,,1.8753976821899414,,-0.6580605506896973,,0.3511453866958618,,-1.0677566528320312,,context
49,0.5121446251869202,,-0.7498594522476196,,1.562056064605713,,-0.12977169454097748,,2.1992108821868896,,-0.6580605506896973,,0.28222689032554626,,-1.0660167932510376,,context
50,0.35622864961624146,,-0.8708075881004333,,1.5045197010040283,,-0.10710521042346954,,0.22953340411186218,,-0.6580605506896973,,0.2546594738960266,,-1.0625371932983398,,context
51,0.17361663281917572,,-1.2222964763641357,,1.4766366481781006,,-0.1020682156085968,,0.22730021178722382,,-0.6580605506896973,,0.20427767932415009,,-1.0903741121292114,,context
52,0.05249062925577164,,-1.629813551902771,,1.4974381923675537,,-0.09451272338628769,,0.21166785061359406,,-0.6580605506896973,,-0.00723083782941103,,-1.0764557123184204,,context
53,-0.21006737649440765,,-2.007441759109497,,1.5704652070999146,,-0.44962093234062195,,0.1662595570087433,,-0.6543115377426147,,-1.296244502067566,,-1.0816750526428223,,context
54,-0.2641693949699402,,-1.9794813394546509,,1.562498688697815,,-0.09954971820116043,,0.10075252503156662,,-0.6580605506896973,,-0.14506784081459045,,-1.059057593345642,,context
55,-0.298107385635376,,-2.0159049034118652,,1.5660393238067627,,-0.0844387337565422,,0.10149691998958588,,-0.6580605506896973,,-0.1469690501689911,,-1.0677566528320312,,context
56,-0.32466137409210205,,-2.0463294982910156,,1.581087350845337,,-0.07940173894166946,,0.10224132239818573,,-0.6580605506896973,,-0.008181437849998474,,-1.0660167932510376,,context
57,-0.2991013824939728,,-2.0220112800598145,,1.568694829940796,,-0.07940173894166946,,0.10224132239818573,,-0.6580605506896973,,-0.020063938573002815,,-1.0868945121765137,,context
58,-0.2192973792552948,,-1.8611042499542236,,1.5771039724349976,,-0.07184623926877975,,0.13797242939472198,,-0.6580605506896973,,-0.07519873976707458,,-1.1216906309127808,,context
59,-0.10314137488603592,,-1.356528639793396,,1.5700225830078125,,-0.07436474412679672,,0.667983889579773,,-0.6580605506896973,,-0.10942034423351288,,-1.072975993156433,,context
60,0.08302062749862671,,-1.014359951019287,,1.5700225830078125,,-0.07184623926877975,,1.821056604385376,,-0.6580605506896973,,-0.12177814543247223,,-1.08515465259552,,context
61,0.20485663414001465,,-0.9475116729736328,,1.5740059614181519,,-0.0768832415342331,,1.111645221710205,,-0.6480631828308105,,-0.23109714686870575,,-1.0816750526428223,,context
62,0.17333263158798218,,-1.0173594951629639,,1.576218843460083,,-0.0844387337565422,,1.1510982513427734,,-0.5905784368515015,,-0.305719256401062,,-1.1008130311965942,,context
63,0.213092640042305,,-0.8897693753242493,,1.564711570739746,,-0.0844387337565422,,0.849617063999176,,-0.5180976986885071,,-0.3798660635948181,,-1.118211030960083,,context
64,0.16481263935565948,,-0.9107665419578552,,1.5731207132339478,,-0.08192023634910583,,0.3389599323272705,,-0.42562225461006165,,-0.4658953547477722,,-1.1008130311965942,,context
65,0.15515662729740143,,-0.9102309346199036,,1.569137454032898,,-0.09451272338628769,,0.20794585347175598,,-0.4181242287158966,,-0.5790167450904846,,-1.1129915714263916,,context
66,0.12320663034915924,,-0.9175156354904175,,1.5722355842590332,,-0.09954971820116043,,0.19008029997348785,,-0.460612952709198,,-0.6061088442802429,,-1.106032371520996,,context
67,0.04780462756752968,,-1.0212161540985107,,1.5673670768737793,,-0.09451272338628769,,0.2228338122367859,,-0.4968533515930176,,-0.3104722499847412,,-1.1373488903045654,,context
68,-0.0158113744109869,,-0.9950767755508423,,1.576218843460083,,-0.10962370783090591,,0.23325538635253906,,-0.569334089756012,,-0.28052836656570435,,-1.1356091499328613,,context
69,0.01656462624669075,,-0.9420480728149414,,1.5779892206192017,,-0.10458671301603317,,0.838451087474823,,-0.6530618667602539,,-0.27244824171066284,,-1.104292631149292,,context
70,0.1338566392660141,,-0.7931393980979919,,1.5722355842590332,,-0.11466071009635925,,2.8490705490112305,,-0.6618095636367798,,-0.08185294270515442,,-1.092113971710205,,context
71,0.25313663482666016,,-0.7255412340164185,,1.5748910903930664,,-0.11214221268892288,,3.1416189670562744,,-0.6618095636367798,,0.4818528890609741,,-1.1025527715682983,,context
72,0.32087063789367676,,-0.676583468914032,,1.576661467552185,,-0.119697704911232,,2.0279994010925293,,-0.6618095636367798,,0.47900110483169556,,-1.1129915714263916,,context
73,0.27599865198135376,,-0.7193278074264526,,1.5655966997146606,,-0.11717920750379562,,0.7617780566215515,,-0.6618095636367798,,0.706669807434082,,-1.0764557123184204,,context
74,0.2210446298122406,,-0.7606794238090515,,1.5638264417648315,,-0.11466071009635925,,0.10745210945606232,,-0.6618095636367798,,0.6753000020980835,,-1.0694963932037354,,context
75,0.08642862737178802,,-1.1352009773254395,,1.576218843460083,,-0.10962370783090591,,0.0776761844754219,,-0.6618095636367798,,0.9519246220588684,,-1.0625371932983398,,context
76,-0.13835738599300385,,-1.2531495094299316,,1.5748910903930664,,-0.10962370783090591,,0.08288697153329849,,-0.6618095636367798,,0.5997272729873657,,-1.0747158527374268,,context
77,-0.13026337325572968,,-1.8912073373794556,,1.5474506616592407,,-0.1020682156085968,,0.14690521359443665,,-0.6580605506896973,,0.007028162945061922,,-1.0868945121765137,,context
78,-0.36058738827705383,,-1.5742138624191284,,1.5828577280044556,,-0.10710521042346954,,0.09926372766494751,,-0.6618095636367798,,0.5041919946670532,,-1.0886343717575073,,context
79,-0.312023401260376,,-1.5159358978271484,,1.5908242464065552,,-0.10710521042346954,,0.0977749302983284,,-0.6618095636367798,,0.14153806865215302,,-1.0781954526901245,,context
80,-0.3023673892021179,,-1.516792893409729,,1.5863983631134033,,-0.09199422597885132,,0.10670770704746246,,-0.6618095636367798,,0.014632963575422764,,-1.0677566528320312,,context
81,-0.24400538206100464,,-1.4587292671203613,,1.5828577280044556,,-0.08192023634910583,,0.10745210945606232,,-0.6618095636367798,,0.11206947267055511,,-1.0451390743255615,,context
82,-0.14730338752269745,,-1.2210109233856201,,1.5863983631134033,,-0.08695723116397858,,0.1558379828929901,,-0.6618095636367798,,-0.1479196399450302,,-1.0416594743728638,,context
83,0.23723264038562775,,-0.8848414421081543,,1.5890538692474365,,-0.08695723116397858,,1.3558077812194824,,-0.6618095636367798,,-0.4026804566383362,,-1.0486186742782593,,context
84,0.470964640378952,,-0.6803329586982727,,1.5806447267532349,,-0.0844387337565422,,2.377121925354004,,-0.6618095636367798,,-0.397927463054657,,-1.0625371932983398,,context
85,0.6419326663017273,,-0.6785117983818054,,1.5850706100463867,,-0.08695723116397858,,1.4823554754257202,,-0.6343168616294861,,-0.7349151968955994,,-1.0468789339065552,,context
86,0.6339806318283081,,-0.6959737539291382,,1.5802021026611328,,-0.08695723116397858,,0.8726933598518372,,-0.5081003308296204,,-0.8589684963226318,,-1.0312206745147705,,context
87,0.6102666258811951,,-0.7627148628234863,,1.5894964933395386,,-0.08947572857141495,,0.2027350664138794,,-0.3906315267086029,,-0.9972807765007019,,-1.0068633556365967,,context
88,0.46826663613319397,,-0.7830693125724792,,1.5824151039123535,,-0.08695723116397858,,0.2228338122367859,,-0.3468931317329407,,-1.151278018951416,,-1.0294808149337769,,context
89,0.3052506446838379,,-0.8322412967681885,,1.5824151039123535,,-0.08695723116397858,,0.22878900170326233,,-0.3818838596343994,,-1.2106904983520508,,-1.0347002744674683,,context
90,0.28991463780403137,,-0.8521672487258911,,1.5461229085922241,,-0.08695723116397858,,0.21390104293823242,,-0.4918546676635742,,-1.190727949142456,,-1.0312206745147705,,context
91,0.2081226408481598,,-0.832455575466156,,1.5253212451934814,,-0.08947572857141495,,0.2258114069700241,,-0.569334089756012,,-1.1393954753875732,,-1.0312206745147705,,context
92,0.1817106306552887,,-0.8686650395393372,,1.514699101448059,,-0.09451272338628769,,0.2228338122367859,,-0.6280685067176819,,-1.0600204467773438,,-1.0312206745147705,,context
93,0.2015906423330307,,-0.8356693983078003,,1.5151417255401611,,-0.09451272338628769,,0.4022337794303894,,-0.6580605506896973,,-0.8946160078048706,,-1.0451390743255615,,context
94,0.4782066345214844,,-0.7445030212402344,,1.5151417255401611,,-0.09703122079372406,,1.0059406757354736,,-0.6618095636367798,,-0.8699004054069519,,-1.050358533859253,,context
95,0.6263126730918884,,-0.6899745464324951,,1.5111584663391113,,-0.10458671301603317,,0.9850975275039673,,-0.6618095636367798,,-0.7805439829826355,,-1.0329604148864746,,context
96,0.41160863637924194,,-0.7537160515785217,,1.5155843496322632,,-0.10710521042346954,,0.6225756406784058,,-0.6618095636367798,,-0.5809179544448853,,-1.038179874420166,,context
97,0.21763662993907928,,-0.80610191822052,,1.5169121026992798,,-0.11214221268892288,,0.2555873394012451,,-0.6618095636367798,,-0.5310114622116089,,-1.026001214981079,,context
98,0.020682627335190773,,-1.0122172832489014,,1.5142565965652466,,-0.11466071009635925,,0.20869025588035583,,-0.6618095636367798,,-0.15599974989891052,,-1.0451390743255615,,context
99,-0.10498737543821335,,-1.1776238679885864,,1.4407869577407837,,-0.10710521042346954,,0.237721785902977,,-0.6618095636367798,,-0.19022135436534882,,-1.071236252784729,,context
100,-0.19529938697814941,,-1.395737648010254,,1.319960594177246,,-0.10458671301603317,,0.22208942472934723,,-0.6618095636367798,,-0.015310938470065594,,-1.072975993156433,,context
101,-0.22242137789726257,,-1.483154535293579,,1.5841854810714722,,-0.10962370783090591,,0.09628613293170929,,-0.6618095636367798,,0.4186379909515381,,-1.0625371932983398,,context
102,-0.08950937539339066,,-1.6697725057601929,,1.4080355167388916,,-0.24562259018421173,,0.1394612342119217,,-0.6618095636367798,,-0.047631338238716125,,-1.0938537120819092,,context
103,-0.07360537350177765,,-1.7791508436203003,,1.4168872833251953,,-0.43199142813682556,,0.1409500241279602,,-0.6618095636367798,,-0.10229084640741348,,-1.0747158527374268,,context
104,-0.27425137162208557,,-1.7177661657333374,,1.4177724123001099,,-0.43199142813682556,,0.17072594165802002,,-0.6618095636367798,,-0.2729235589504242,,-1.0694963932037354,,context
105,-0.20410338044166565,,-1.660773754119873,,1.4306074380874634,,-0.426954448223114,,0.1558379828929901,,-0.6618095636367798,,-0.38319316506385803,,-1.072975993156433,,context
106,-0.13438138365745544,,-1.6688083410263062,,1.444327712059021,,-0.4219174385070801,,0.15881557762622833,,-0.6618095636367798,,-0.4378526508808136,,-1.0747158527374268,,context
107,-0.10015937685966492,,-1.637634038925171,,1.4341481924057007,,-0.4219174385070801,,0.12829525768756866,,-0.6618095636367798,,-0.3541998565196991,,-1.118211030960083,,context
108,-0.0957573801279068,,-1.4286260604858398,,1.4429999589920044,,-0.42443594336509705,,0.23623298108577728,,-0.6618095636367798,,-0.011033237911760807,,-1.1129915714263916,,context
